DC,District of Columbia,2007,588292,8325,181,192,4265,3687
DC,District of Columbia,2008,591833,8509,186,186,4430,3707
DC,District of Columbia,2009,599657,8089,145,150,4404,3390
DC,District of Columbia,2010,604912,8026,132,187,4325,3382
DC,District of Columbia,2011,619020,7433,108,173,4094,3058
DC,District of Columbia,2012,632323,7864,88,236,4036,3504
FL,Florida,1960,4951560,11061,527,403,4005,6126
FL,Florida,1961,5222000,11376,477,398,3746,6755
FL,Florida,1962,5459000,10489,420,318,3457,6294
FL,Florida,1963,5652000,12150,463,398,4017,7272
FL,Florida,1964,5705000,16539,489,589,4958,10503
FL,Florida,1965,5805000,17386,518,771,5146,10951
FL,Florida,1966,5941000,20069,612,871,5933,12653
FL,Florida,1967,5995000,23399,630,913,7850,14006
FL,Florida,1968,6160000,27913,731,1113,9849,16220
FL,Florida,1969,6354000,29411,720,1347,10345,16999
FL,Florida,1970,6789443,33824,860,1509,12636,18819
FL,Florida,1971,7041000,38575,933,1708,13422,22512
FL,Florida,1972,7259000,40252,924,1920,13745,23663
FL,Florida,1973,7678000,46419,1180,2447,17069,25723
FL,Florida,1974,8090000,54821,1191,2910,22263,28457
FL,Florida,1975,8357000,57540,1130,2986,20031,33393
FL,Florida,1976,8421000,54597,903,3055,15695,34944
FL,Florida,1977,8452000,58052,859,3348,15885,37960
FL,Florida,1978,8594000,65792,949,3960,17701,43182
FL,Florida,1979,8860000,73881,1084,4576,22097,46124
FL,Florida,1980,9567112,94095,1387,5439,34015,53254
FL,Florida,1981,10166000,98109,1522,5707,35473,55407
FL,Florida,1982,10416000,93411,1409,5587,31002,55413
